error_rate,support_threshold,TBR,TBR_transformed,TBR_transformed_smoothed,PBS,PBS_transformed,PBS_transformed_smoothed,counter,counter_transformed,counter_transformed_smoothed,smoothed_estimates
0.025,0.9500000000000001,198,0,0,0.4948979591836735,1.0,1.0,"{'C': 9424, 'R': 20003, 'I': 18211, 'S': 28021, 'T': 13820, 'A': 38907, 'P': 8574, 'E': 42805, 'O': 33243, 'D': 15048, 'N': 15440, 'M': 16375, 'U': 14140, 'L': 120}",{},{},"{'C': 0.9808447615618762, 'R': 1.0154698392956503, 'I': 1.0096046214774328, 'S': 1.041712761430956, 'T': 0.995232874022191, 'A': 1.0773426504762218, 'P': 0.9780627106994404, 'E': 1.0901008084312507, 'O': 1.0588043727293557, 'D': 0.999252119268157, 'N': 1.000535135665892, 'M': 1.0035953916145715, 'U': 0.9962802343468727, 'L': 0.9503927601217557}"
0.025,0.9750000000000001,198,0,0,0.4948979591836735,1.0,1.0,"{'C': 9424, 'R': 20003, 'I': 18211, 'S': 28021, 'T': 13820, 'A': 38907, 'P': 8574, 'E': 42805, 'O': 33243, 'D': 15048, 'N': 15440, 'M': 16375, 'U': 14140, 'L': 120}",{},{},"{'C': 1.0058447615618762, 'R': 1.0404698392956502, 'I': 1.0346046214774327, 'S': 1.0667127614309562, 'T': 1.020232874022191, 'A': 1.1023426504762217, 'P': 1.0030627106994403, 'E': 1.1151008084312508, 'O': 1.0838043727293556, 'D': 1.024252119268157, 'N': 1.0255351356658922, 'M': 1.0285953916145716, 'U': 1.0212802343468728, 'L': 0.9753927601217557}"
0.025,1.0,198,0,0,0.4948979591836735,1.0,1.0,"{'C': 9424, 'R': 20003, 'I': 18211, 'S': 28021, 'T': 13820, 'A': 38907, 'P': 8574, 'E': 42805, 'O': 33243, 'D': 15048, 'N': 15440, 'M': 16375, 'U': 14140, 'L': 120}",{},{},"{'C': 1.030844761561876, 'R': 1.06546983929565, 'I': 1.0596046214774326, 'S': 1.091712761430956, 'T': 1.045232874022191, 'A': 1.1273426504762216, 'P': 1.0280627106994402, 'E': 1.1401008084312507, 'O': 1.1088043727293555, 'D': 1.049252119268157, 'N': 1.050535135665892, 'M': 1.0535953916145715, 'U': 1.0462802343468727, 'L': 1.0003927601217557}"
0.05,0.025,138,138,101,0.6479591836734694,0.6479591836734694,0.7423469387755102,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'R': 1810, 'I': 1541, 'S': 3270, 'E': 7067, 'O': 4448, 'A': 5927, 'N': 1143, 'M': 1246, 'D': 35, 'C': 0, 'T': 0}","{'R': 0.0904698392956502, 'I': 0.08460462147743267, 'S': 0.11671276143095605, 'E': 0.16509753543023598, 'O': 0.13380437272935555, 'A': 0.15233610447419238, 'N': 0.07493617648021471, 'M': 0.07756439629496285, 'D': 0.02893087421857101, 'C': 0.025019638006087783, 'T': 0.025016365005073152}"
0.05,0.05,138,138,103,0.6479591836734694,0.6479591836734694,0.7372448979591837,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'R': 2310, 'I': 1996, 'S': 3971, 'E': 8137, 'O': 5279, 'A': 6899, 'N': 1525, 'M': 1647, 'D': 65, 'C': 0, 'T': 0}","{'R': 0.11546983929565019, 'I': 0.10960462147743266, 'S': 0.14171276143095604, 'E': 0.190097535430236, 'O': 0.15880437272935555, 'A': 0.1773361044741924, 'N': 0.09993617648021472, 'M': 0.10256439629496286, 'D': 0.05393087421857101, 'C': 0.05001963800608778, 'T': 0.05001636500507316}"
0.05,0.07500000000000001,138,121,100,0.6479591836734694,0.6913265306122449,0.7448979591836735,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060}","{'R': 2810, 'I': 2451, 'S': 4671, 'E': 9207, 'O': 6110, 'A': 7872, 'N': 1906, 'M': 2049}","{'R': 0.1404698392956502, 'I': 0.13460462147743268, 'S': 0.16671276143095604, 'E': 0.215097535430236, 'O': 0.18380437272935557, 'A': 0.2023361044741924, 'N': 0.12493617648021471, 'M': 0.12756439629496286, 'D': 0.07893087421857102, 'C': 0.0750196380060878, 'T': 0.07501636500507317}"
0.05,0.1,138,107,90,0.6479591836734694,0.7270408163265306,0.7704081632653061,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'M': 16060}","{'R': 3310, 'I': 2907, 'S': 5372, 'E': 10277, 'O': 6941, 'A': 8845, 'M': 2450}","{'R': 0.16546983929565018, 'I': 0.15960462147743265, 'S': 0.19171276143095606, 'E': 0.240097535430236, 'O': 0.20880437272935554, 'A': 0.2273361044741924, 'N': 0.1499361764802147, 'M': 0.15256439629496285, 'D': 0.10393087421857101, 'C': 0.10001963800608779, 'T': 0.10001636500507316}"
0.05,0.125,138,63,54,0.6479591836734694,0.8392857142857143,0.8622448979591837,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905}","{'S': 6073, 'E': 11347, 'O': 7772, 'A': 9817}","{'R': 0.1904698392956502, 'I': 0.18460462147743267, 'S': 0.21671276143095602, 'E': 0.26509753543023595, 'O': 0.23380437272935556, 'A': 0.2523361044741924, 'N': 0.1749361764802147, 'M': 0.17756439629496285, 'D': 0.128930874218571, 'C': 0.12501963800608779, 'T': 0.12501636500507315}"
0.05,0.15000000000000002,138,48,42,0.6479591836734694,0.8775510204081632,0.8928571428571429,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'E': 42804, 'O': 33243, 'A': 38905}","{'E': 12417, 'O': 8603, 'A': 10790}","{'R': 0.21546983929565022, 'I': 0.2096046214774327, 'S': 0.24171276143095605, 'E': 0.290097535430236, 'O': 0.2588043727293556, 'A': 0.27733610447419244, 'N': 0.19993617648021472, 'M': 0.20256439629496287, 'D': 0.15393087421857102, 'C': 0.1500196380060878, 'T': 0.15001636500507318}"
0.05,0.17500000000000002,138,32,28,0.6479591836734694,0.9183673469387755,0.9285714285714286,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}","{'E': 42804, 'A': 38905}","{'E': 13487, 'A': 11762}","{'R': 0.2404698392956502, 'I': 0.23460462147743266, 'S': 0.26671276143095607, 'E': 0.315097535430236, 'O': 0.28380437272935555, 'A': 0.3023361044741924, 'N': 0.22493617648021472, 'M': 0.22756439629496286, 'D': 0.178930874218571, 'C': 0.1750196380060878, 'T': 0.17501636500507317}"
0.05,0.2,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.2654698392956502, 'I': 0.2596046214774327, 'S': 0.29171276143095604, 'E': 0.340097535430236, 'O': 0.30880437272935557, 'A': 0.32733610447419237, 'N': 0.2499361764802147, 'M': 0.25256439629496286, 'D': 0.203930874218571, 'C': 0.2000196380060878, 'T': 0.20001636500507317}"
0.05,0.225,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.2904698392956502, 'I': 0.28460462147743265, 'S': 0.31671276143095606, 'E': 0.365097535430236, 'O': 0.33380437272935554, 'A': 0.3523361044741924, 'N': 0.27493617648021473, 'M': 0.2775643962949629, 'D': 0.228930874218571, 'C': 0.2250196380060878, 'T': 0.22501636500507316}"
0.05,0.25,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.3154698392956502, 'I': 0.3096046214774327, 'S': 0.341712761430956, 'E': 0.39009753543023595, 'O': 0.35880437272935556, 'A': 0.3773361044741924, 'N': 0.2999361764802147, 'M': 0.30256439629496285, 'D': 0.253930874218571, 'C': 0.2500196380060878, 'T': 0.2500163650050731}"
0.05,0.275,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.3404698392956502, 'I': 0.3346046214774327, 'S': 0.36671276143095605, 'E': 0.415097535430236, 'O': 0.3838043727293556, 'A': 0.40233610447419244, 'N': 0.3249361764802147, 'M': 0.32756439629496287, 'D': 0.27893087421857105, 'C': 0.2750196380060878, 'T': 0.27501636500507315}"
0.05,0.30000000000000004,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.36546983929565025, 'I': 0.3596046214774327, 'S': 0.39171276143095607, 'E': 0.440097535430236, 'O': 0.4088043727293556, 'A': 0.42733610447419246, 'N': 0.34993617648021474, 'M': 0.3525643962949629, 'D': 0.30393087421857107, 'C': 0.30001963800608783, 'T': 0.30001636500507317}"
0.05,0.325,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.3904698392956502, 'I': 0.3846046214774327, 'S': 0.41671276143095604, 'E': 0.465097535430236, 'O': 0.43380437272935557, 'A': 0.45233610447419237, 'N': 0.3749361764802147, 'M': 0.37756439629496286, 'D': 0.32893087421857103, 'C': 0.3250196380060878, 'T': 0.32501636500507314}"
0.05,0.35000000000000003,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.41546983929565023, 'I': 0.4096046214774327, 'S': 0.44171276143095606, 'E': 0.49009753543023604, 'O': 0.4588043727293556, 'A': 0.4773361044741924, 'N': 0.39993617648021473, 'M': 0.4025643962949629, 'D': 0.35393087421857106, 'C': 0.3500196380060878, 'T': 0.35001636500507316}"
0.05,0.375,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.4404698392956502, 'I': 0.4346046214774327, 'S': 0.466712761430956, 'E': 0.515097535430236, 'O': 0.48380437272935556, 'A': 0.5023361044741924, 'N': 0.4249361764802147, 'M': 0.42756439629496285, 'D': 0.378930874218571, 'C': 0.3750196380060878, 'T': 0.3750163650050731}"
0.05,0.4,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.4654698392956502, 'I': 0.4596046214774327, 'S': 0.49171276143095605, 'E': 0.540097535430236, 'O': 0.5088043727293555, 'A': 0.5273361044741924, 'N': 0.4499361764802147, 'M': 0.45256439629496287, 'D': 0.40393087421857105, 'C': 0.4000196380060878, 'T': 0.40001636500507315}"
0.05,0.42500000000000004,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.49046983929565025, 'I': 0.4846046214774327, 'S': 0.5167127614309561, 'E': 0.565097535430236, 'O': 0.5338043727293555, 'A': 0.5523361044741925, 'N': 0.47493617648021474, 'M': 0.4775643962949629, 'D': 0.42893087421857107, 'C': 0.42501963800608783, 'T': 0.42501636500507317}"
0.05,0.45,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.5154698392956502, 'I': 0.5096046214774327, 'S': 0.541712761430956, 'E': 0.590097535430236, 'O': 0.5588043727293556, 'A': 0.5773361044741924, 'N': 0.4999361764802147, 'M': 0.5025643962949629, 'D': 0.45393087421857103, 'C': 0.4500196380060878, 'T': 0.45001636500507314}"
0.05,0.47500000000000003,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.5404698392956502, 'I': 0.5346046214774327, 'S': 0.5667127614309561, 'E': 0.615097535430236, 'O': 0.5838043727293556, 'A': 0.6023361044741924, 'N': 0.5249361764802147, 'M': 0.5275643962949629, 'D': 0.47893087421857106, 'C': 0.4750196380060878, 'T': 0.47501636500507316}"
0.05,0.5,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.5654698392956502, 'I': 0.5596046214774326, 'S': 0.5917127614309561, 'E': 0.640097535430236, 'O': 0.6088043727293555, 'A': 0.6273361044741924, 'N': 0.5499361764802148, 'M': 0.5525643962949629, 'D': 0.503930874218571, 'C': 0.5000196380060877, 'T': 0.5000163650050732}"
0.05,0.525,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.5904698392956502, 'I': 0.5846046214774326, 'S': 0.6167127614309561, 'E': 0.665097535430236, 'O': 0.6338043727293555, 'A': 0.6523361044741924, 'N': 0.5749361764802148, 'M': 0.5775643962949629, 'D': 0.528930874218571, 'C': 0.5250196380060878, 'T': 0.5250163650050732}"
0.05,0.55,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.6154698392956502, 'I': 0.6096046214774327, 'S': 0.6417127614309561, 'E': 0.690097535430236, 'O': 0.6588043727293555, 'A': 0.6773361044741925, 'N': 0.5999361764802148, 'M': 0.602564396294963, 'D': 0.553930874218571, 'C': 0.5500196380060878, 'T': 0.5500163650050732}"
0.05,0.5750000000000001,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.6404698392956503, 'I': 0.6346046214774327, 'S': 0.6667127614309561, 'E': 0.715097535430236, 'O': 0.6838043727293556, 'A': 0.7023361044741925, 'N': 0.6249361764802148, 'M': 0.627564396294963, 'D': 0.578930874218571, 'C': 0.5750196380060878, 'T': 0.5750163650050732}"
0.05,0.6000000000000001,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.6654698392956503, 'I': 0.6596046214774327, 'S': 0.6917127614309562, 'E': 0.740097535430236, 'O': 0.7088043727293556, 'A': 0.7273361044741925, 'N': 0.6499361764802148, 'M': 0.652564396294963, 'D': 0.6039308742185711, 'C': 0.6000196380060878, 'T': 0.6000163650050733}"
0.05,0.625,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.6904698392956502, 'I': 0.6846046214774326, 'S': 0.7167127614309561, 'E': 0.765097535430236, 'O': 0.7338043727293555, 'A': 0.7523361044741924, 'N': 0.6749361764802148, 'M': 0.6775643962949629, 'D': 0.628930874218571, 'C': 0.6250196380060877, 'T': 0.6250163650050732}"
0.05,0.65,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.7154698392956502, 'I': 0.7096046214774326, 'S': 0.7417127614309561, 'E': 0.790097535430236, 'O': 0.7588043727293555, 'A': 0.7773361044741924, 'N': 0.6999361764802148, 'M': 0.7025643962949629, 'D': 0.653930874218571, 'C': 0.6500196380060878, 'T': 0.6500163650050732}"
0.05,0.675,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.7404698392956502, 'I': 0.7346046214774327, 'S': 0.7667127614309561, 'E': 0.815097535430236, 'O': 0.7838043727293555, 'A': 0.8023361044741925, 'N': 0.7249361764802148, 'M': 0.727564396294963, 'D': 0.678930874218571, 'C': 0.6750196380060878, 'T': 0.6750163650050732}"
0.05,0.7000000000000001,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.7654698392956503, 'I': 0.7596046214774327, 'S': 0.7917127614309561, 'E': 0.840097535430236, 'O': 0.8088043727293556, 'A': 0.8273361044741925, 'N': 0.7499361764802148, 'M': 0.752564396294963, 'D': 0.703930874218571, 'C': 0.7000196380060878, 'T': 0.7000163650050732}"
0.05,0.7250000000000001,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.7904698392956503, 'I': 0.7846046214774327, 'S': 0.8167127614309562, 'E': 0.865097535430236, 'O': 0.8338043727293556, 'A': 0.8523361044741925, 'N': 0.7749361764802148, 'M': 0.777564396294963, 'D': 0.7289308742185711, 'C': 0.7250196380060878, 'T': 0.7250163650050733}"
0.05,0.75,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.8154698392956502, 'I': 0.8096046214774326, 'S': 0.8417127614309561, 'E': 0.890097535430236, 'O': 0.8588043727293555, 'A': 0.8773361044741924, 'N': 0.7999361764802148, 'M': 0.8025643962949629, 'D': 0.753930874218571, 'C': 0.7500196380060877, 'T': 0.7500163650050732}"
0.05,0.775,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.8404698392956502, 'I': 0.8346046214774326, 'S': 0.8667127614309561, 'E': 0.915097535430236, 'O': 0.8838043727293555, 'A': 0.9023361044741924, 'N': 0.8249361764802148, 'M': 0.8275643962949629, 'D': 0.778930874218571, 'C': 0.7750196380060878, 'T': 0.7750163650050732}"
0.05,0.8,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.8654698392956502, 'I': 0.8596046214774327, 'S': 0.8917127614309561, 'E': 0.940097535430236, 'O': 0.9088043727293555, 'A': 0.9273361044741925, 'N': 0.8499361764802148, 'M': 0.852564396294963, 'D': 0.803930874218571, 'C': 0.8000196380060878, 'T': 0.8000163650050732}"
0.05,0.8250000000000001,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.8904698392956503, 'I': 0.8846046214774327, 'S': 0.9167127614309561, 'E': 0.965097535430236, 'O': 0.9338043727293556, 'A': 0.9523361044741925, 'N': 0.8749361764802148, 'M': 0.877564396294963, 'D': 0.828930874218571, 'C': 0.8250196380060878, 'T': 0.8250163650050732}"
0.05,0.8500000000000001,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.9154698392956503, 'I': 0.9096046214774327, 'S': 0.9417127614309562, 'E': 0.990097535430236, 'O': 0.9588043727293556, 'A': 0.9773361044741925, 'N': 0.8999361764802148, 'M': 0.902564396294963, 'D': 0.8539308742185711, 'C': 0.8500196380060878, 'T': 0.8500163650050733}"
0.05,0.875,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.9404698392956502, 'I': 0.9346046214774326, 'S': 0.9667127614309561, 'E': 1.015097535430236, 'O': 0.9838043727293555, 'A': 1.0023361044741923, 'N': 0.9249361764802148, 'M': 0.9275643962949629, 'D': 0.878930874218571, 'C': 0.8750196380060877, 'T': 0.8750163650050732}"
0.05,0.9,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.9654698392956502, 'I': 0.9596046214774326, 'S': 0.9917127614309561, 'E': 1.040097535430236, 'O': 1.0088043727293556, 'A': 1.0273361044741924, 'N': 0.9499361764802148, 'M': 0.9525643962949629, 'D': 0.903930874218571, 'C': 0.9000196380060878, 'T': 0.9000163650050732}"
0.05,0.925,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 0.9904698392956502, 'I': 0.9846046214774327, 'S': 1.0167127614309561, 'E': 1.065097535430236, 'O': 1.0338043727293555, 'A': 1.0523361044741923, 'N': 0.9749361764802148, 'M': 0.977564396294963, 'D': 0.928930874218571, 'C': 0.9250196380060878, 'T': 0.9250163650050732}"
0.05,0.9500000000000001,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 1.0154698392956503, 'I': 1.0096046214774328, 'S': 1.041712761430956, 'E': 1.090097535430236, 'O': 1.0588043727293557, 'A': 1.0773361044741925, 'N': 0.9999361764802148, 'M': 1.0025643962949629, 'D': 0.953930874218571, 'C': 0.9500196380060878, 'T': 0.9500163650050732}"
0.05,0.9750000000000001,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 1.0404698392956502, 'I': 1.0346046214774327, 'S': 1.0667127614309562, 'E': 1.1150975354302362, 'O': 1.0838043727293556, 'A': 1.1023361044741924, 'N': 1.0249361764802147, 'M': 1.027564396294963, 'D': 0.9789308742185711, 'C': 0.9750196380060878, 'T': 0.9750163650050733}"
0.05,1.0,138,0,0,0.6479591836734694,1.0,1.0,"{'R': 20003, 'I': 18211, 'S': 28021, 'E': 42804, 'O': 33243, 'A': 38905, 'N': 15257, 'M': 16060, 'D': 1201, 'C': 6, 'T': 5}",{},{},"{'R': 1.06546983929565, 'I': 1.0596046214774326, 'S': 1.091712761430956, 'E': 1.140097535430236, 'O': 1.1088043727293555, 'A': 1.1273361044741923, 'N': 1.0499361764802146, 'M': 1.052564396294963, 'D': 1.003930874218571, 'C': 1.0000196380060877, 'T': 1.000016365005073}"
0.07500000000000001,0.025,81,81,54,0.7933673469387755,0.7933673469387755,0.8622448979591837,"{'S': 28021, 'E': 42805, 'O': 33243, 'A': 38901, 'R': 151, 'C': 6, 'T': 5, 'N': 5, 'I': 1}","{'S': 28021, 'E': 42805, 'O': 33243, 'A': 38901, 'R': 151, 'C': 6, 'T': 5, 'N': 5, 'I': 1}","{'S': 3270, 'E': 7067, 'O': 4448, 'A': 5926, 'R': 4, 'C': 0, 'T': 0, 'N': 0, 'I': 0}","{'S': 0.11671276143095605, 'E': 0.1651008084312506, 'O': 0.13380437272935555, 'A': 0.15232301247013386, 'R': 0.025494223153209178, 'C': 0.025019638006087783, 'T': 0.025016365005073152, 'N': 0.025016365005073152, 'I': 0.025003273001014632}"
0.07500000000000001,0.05,81,81,55,0.7933673469387755,0.7933673469387755,0.8596938775510204,"{'S': 28021, 'E': 42805, 'O': 33243, 'A': 38901, 'R': 151, 'C': 6, 'T': 5, 'N': 5, 'I': 1}","{'S': 28021, 'E': 42805, 'O': 33243, 'A': 38901, 'R': 151, 'C': 6, 'T': 5, 'N': 5, 'I': 1}","{'S': 3971, 'E': 8137, 'O': 5279, 'A': 6898, 'R': 8, 'C': 0, 'T': 0, 'N': 0, 'I': 0}","{'S': 0.14171276143095604, 'E': 0.1901008084312506, 'O': 0.15880437272935555, 'A': 0.17732301247013388, 'R': 0.05049422315320918, 'C': 0.05001963800608778, 'T': 0.05001636500507316, 'N': 0.05001636500507316, 'I': 0.050003273001014634}"
